code,private_debt,household_debt,country,log_GDP,date,quarter,country_id,lag_GDP,lag_hhd,l_GDP_dif,hd_dif
PL,42.5,28.5,"Poland, Rep. of",13.229701,30sep2022,2022q3,"Poland, Rep. of",13.224751,29.700001,.0049505234,-1.2000008
PL,40.700001,26.5,"Poland, Rep. of",13.215354,31dec2022,2022q4,"Poland, Rep. of",13.229701,28.5,-.014347076,-2
PL,39.900002,25.1,"Poland, Rep. of",13.224262,31mar2023,2023q1,"Poland, Rep. of",13.215354,26.5,.0089082718,-1.3999996
PL,38.599998,24.299999,"Poland, Rep. of",13.217257,30jun2023,2023q2,"Poland, Rep. of",13.224262,25.1,-.0070056915,-.80000114
PL,38.5,24,"Poland, Rep. of",13.231858,30sep2023,2023q3,"Poland, Rep. of",13.217257,24.299999,.014601707,-.29999924
PT,114.6,87.900002,Portugal,10.729149,30jun2008,2008q2,Portugal,10.734088,87.300003,-.0049390793,.59999847
PT,115.6,88.300003,Portugal,10.728324,30sep2008,2008q3,Portugal,10.729149,87.900002,-.00082492828,.40000153
PT,117.4,88.900002,Portugal,10.715322,31dec2008,2008q4,Portugal,10.728324,88.300003,-.013002396,.59999847
PT,121.6,89.5,Portugal,10.689833,31mar2009,2009q1,Portugal,10.715322,88.900002,-.025488853,.59999847
PT,124.3,90.699997,Portugal,10.690727,30jun2009,2009q2,Portugal,10.689833,89.5,.00089454651,1.1999969
PT,124.5,91.699997,Portugal,10.699511,30sep2009,2009q3,Portugal,10.690727,90.699997,.0087833405,1
PT,123.2,92.199997,Portugal,10.699988,31dec2009,2009q4,Portugal,10.699511,91.699997,.00047779083,.5
PT,123.6,91.400002,Portugal,10.708185,31mar2010,2010q1,Portugal,10.699988,92.199997,.0081968307,-.79999542
PT,125,91.5,Portugal,10.713694,30jun2010,2010q2,Portugal,10.708185,91.400002,.0055084229,.099998474
PT,123.6,91.199997,Portugal,10.714532,30sep2010,2010q3,Portugal,10.713694,91.5,.00083827972,-.30000305
PT,127.1,90.900002,Portugal,10.712589,31dec2010,2010q4,Portugal,10.714532,91.199997,-.0019426346,-.29999542
PT,129.8,90.5,Portugal,10.70596,31mar2011,2011q1,Portugal,10.712589,90.900002,-.0066289902,-.40000153
PT,131.10001,90.400002,Portugal,10.701662,30jun2011,2011q2,Portugal,10.70596,90.5,-.0042982101,-.099998474
PT,132.39999,90.400002,Portugal,10.693823,30sep2011,2011q3,Portugal,10.701662,90.400002,-.0078392029,0
PT,132.7,90.5,Portugal,10.678927,31dec2011,2011q4,Portugal,10.693823,90.400002,-.014895439,.099998474
PT,134.10001,90.199997,Portugal,10.673455,31mar2012,2012q1,Portugal,10.678927,90.5,-.0054721832,-.30000305
PT,135.60001,90.5,Portugal,10.659883,30jun2012,2012q2,Portugal,10.673455,90.199997,-.013571739,.30000305
PT,138.39999,90.599998,Portugal,10.648525,30sep2012,2012q3,Portugal,10.659883,90.5,-.011358261,.099998474
PT,141.10001,90.5,Portugal,10.632594,31dec2012,2012q4,Portugal,10.648525,90.599998,-.015931129,-.099998474
PT,140,90.099998,Portugal,10.636747,31mar2013,2013q1,Portugal,10.632594,90.5,.0041532516,-.40000153
PT,139.3,88.800003,Portugal,10.644302,30jun2013,2013q2,Portugal,10.636747,90.099998,.0075550079,-1.2999954
PT,136.8,87.300003,Portugal,10.642908,30sep2013,2013q3,Portugal,10.644302,88.800003,-.0013942719,-1.5
PT,134,86.099998,Portugal,10.653798,31dec2013,2013q4,Portugal,10.642908,87.300003,.010890007,-1.2000046
PT,131.2,84.599998,Portugal,10.64736,31mar2014,2014q1,Portugal,10.653798,86.099998,-.0064382553,-1.5
PT,128.60001,83.5,Portugal,10.650681,30jun2014,2014q2,Portugal,10.64736,84.599998,.0033216476,-1.0999985
PT,127.4,82.599998,Portugal,10.651628,30sep2014,2014q3,Portugal,10.650681,83.5,.00094604492,-.90000153
PT,126.3,81.900002,Portugal,10.659684,31dec2014,2014q4,Portugal,10.651628,82.599998,.0080566406,-.69999695
PT,124.7,80.599998,Portugal,10.666112,31mar2015,2015q1,Portugal,10.659684,81.900002,.0064277649,-1.3000031
PT,122.8,79.300003,Portugal,10.669085,30jun2015,2015q2,Portugal,10.666112,80.599998,.0029726028,-1.2999954
PT,121,78.300003,Portugal,10.670221,30sep2015,2015q3,Portugal,10.669085,79.300003,.0011367798,-1
PT,119.7,77,Portugal,10.675002,31dec2015,2015q4,Portugal,10.670221,78.300003,.0047807693,-1.3000031
PT,116.9,75.900002,Portugal,10.67966,31mar2016,2016q1,Portugal,10.675002,77,.0046577454,-1.0999985
PT,115.3,75,Portugal,10.682651,30jun2016,2016q2,Portugal,10.67966,75.900002,.0029907227,-.90000153
PT,113.7,74,Portugal,10.694324,30sep2016,2016q3,Portugal,10.682651,75,.011672974,-1
PT,111.7,72.599998,Portugal,10.7036,31dec2016,2016q4,Portugal,10.694324,74,.0092763901,-1.4000015
PT,111.8,71.699997,Portugal,10.71524,31mar2017,2017q1,Portugal,10.7036,72.599998,.011639595,-.90000153
PT,110.4,70.699997,Portugal,10.72028,30jun2017,2017q2,Portugal,10.71524,71.699997,.0050401688,-1
PT,108.8,69.900002,Portugal,10.727205,30sep2017,2017q3,Portugal,10.72028,70.699997,.0069255829,-.79999542
PT,107.6,69.199997,Portugal,10.735426,31dec2017,2017q4,Portugal,10.727205,69.900002,.0082206726,-.70000458
PT,105.6,68.099998,Portugal,10.742673,31mar2018,2018q1,Portugal,10.735426,69.199997,.0072469711,-1.0999985
PT,103.1,67.400002,Portugal,10.750439,30jun2018,2018q2,Portugal,10.742673,68.099998,.00776577,-.69999695
PT,102.5,66.599998,Portugal,10.755682,30sep2018,2018q3,Portugal,10.750439,67.400002,.0052433014,-.80000305
PT,101,66,Portugal,10.761753,31dec2018,2018q4,Portugal,10.755682,66.599998,.0060710907,-.59999847
PT,100.5,65.099998,Portugal,10.7704,31mar2019,2019q1,Portugal,10.761753,66,.008646965,-.90000153
PT,99.900002,64.699997,Portugal,10.77625,30jun2019,2019q2,Portugal,10.7704,65.099998,.0058498383,-.40000153
PT,99.099998,64.099998,Portugal,10.780748,30sep2019,2019q3,Portugal,10.77625,64.699997,.0044984818,-.59999847
PT,97.400002,63.5,Portugal,10.789052,31dec2019,2019q4,Portugal,10.780748,64.099998,.0083036423,-.59999847
PT,97.900002,63.799999,Portugal,10.74427,31mar2020,2020q1,Portugal,10.789052,63.5,-.044781685,.29999924
PT,104.9,66.400002,Portugal,10.580484,30jun2020,2020q2,Portugal,10.74427,63.799999,-.16378593,2.6000023
PT,106.3,67.699997,Portugal,10.716789,30sep2020,2020q3,Portugal,10.580484,66.400002,.13630486,1.2999954
PT,107.5,69.099998,Portugal,10.720288,31dec2020,2020q4,Portugal,10.716789,67.699997,.0034990311,1.4000015
PT,109.7,69.900002,Portugal,10.695633,31mar2021,2021q1,Portugal,10.720288,69.099998,-.024655342,.80000305
PT,106.6,67.900002,Portugal,10.739178,30jun2021,2021q2,Portugal,10.695633,69.900002,.043544769,-2
PT,105.2,67.300003,Portugal,10.768566,30sep2021,2021q3,Portugal,10.739178,67.900002,.029388428,-.59999847
PT,103,66.300003,Portugal,10.787324,31dec2021,2021q4,Portugal,10.768566,67.300003,.01875782,-1
PT,100.7,64.800003,Portugal,10.810162,31mar2022,2022q1,Portugal,10.787324,66.300003,.022837639,-1.5
PT,97.400002,63.400002,Portugal,10.810731,30jun2022,2022q2,Portugal,10.810162,64.800003,.00056934357,-1.4000015
PT,95.099998,62.400002,Portugal,10.815632,30sep2022,2022q3,Portugal,10.810731,63.400002,.0049009323,-1
PT,92.599998,60.900002,Portugal,10.820704,31dec2022,2022q4,Portugal,10.815632,62.400002,.00507164,-1.5
PT,89.199997,59,Portugal,10.83524,31mar2023,2023q1,Portugal,10.820704,60.900002,.014536858,-1.9000015
PT,86.699997,57.5,Portugal,10.83627,30jun2023,2023q2,Portugal,10.83524,59,.0010299683,-1.5
PT,85.900002,56.200001,Portugal,10.833993,30sep2023,2023q3,Portugal,10.83627,57.5,-.0022773743,-1.2999992
SG,103.6,44.400002,Singapore,11.217551,30jun2008,2008q2,Singapore,11.242994,43.400002,-.025443077,1
SG,106.3,45.400002,Singapore,11.211123,30sep2008,2008q3,Singapore,11.217551,44.400002,-.0064287186,1
SG,107.9,47,Singapore,11.187853,31dec2008,2008q4,Singapore,11.211123,45.400002,-.023269653,1.5999985
SG,104.1,48.200001,Singapore,11.161293,31mar2009,2009q1,Singapore,11.187853,47,-.02655983,1.2000008
SG,104.1,49.700001,Singapore,11.202695,30jun2009,2009q2,Singapore,11.161293,48.200001,.041401863,1.5
SG,103.8,50.799999,Singapore,11.240754,30sep2009,2009q3,Singapore,11.202695,49.700001,.038059235,1.0999985
SG,103.6,51.099998,Singapore,11.255342,31dec2009,2009q4,Singapore,11.240754,50.799999,.014587402,.29999924
SG,98.5,50.099998,Singapore,11.311835,31mar2010,2010q1,Singapore,11.255342,51.099998,.056493759,-1
SG,91.5,50.5,Singapore,11.370133,30jun2010,2010q2,Singapore,11.311835,50.099998,.058298111,.40000153
SG,92.800003,51.400002,Singapore,11.341929,30sep2010,2010q3,Singapore,11.370133,50.5,-.028203964,.90000153
SG,93.400002,52.200001,Singapore,11.379991,31dec2010,2010q4,Singapore,11.341929,51.400002,.038061142,.79999924
SG,100.5,52.599998,Singapore,11.398647,31mar2011,2011q1,Singapore,11.379991,52.200001,.018656731,.39999771
SG,103,54.599998,Singapore,11.39618,30jun2011,2011q2,Singapore,11.398647,52.599998,-.0024671555,2
SG,101.5,55.799999,Singapore,11.421823,30sep2011,2011q3,Singapore,11.39618,54.599998,.025642395,1.2000008
SG,101.2,57.599998,Singapore,11.428153,31dec2011,2011q4,Singapore,11.421823,55.799999,.0063304901,1.7999992
SG,101.7,58.200001,Singapore,11.44628,31mar2012,2012q1,Singapore,11.428153,57.599998,.018127441,.60000229
SG,101.7,59.200001,Singapore,11.455221,30jun2012,2012q2,Singapore,11.44628,58.200001,.0089406967,1
SG,106.7,61.200001,Singapore,11.445472,30sep2012,2012q3,Singapore,11.455221,59.200001,-.0097494125,2
SG,109.9,63.200001,Singapore,11.47125,31dec2012,2012q4,Singapore,11.445472,61.200001,.025777817,2
SG,114.8,64.400002,Singapore,11.480339,31mar2013,2013q1,Singapore,11.47125,63.200001,.0090894699,1.2000008
SG,117.1,65.099998,Singapore,11.500599,30jun2013,2013q2,Singapore,11.480339,64.400002,.020259857,.69999695
SG,119.7,65.5,Singapore,11.507439,30sep2013,2013q3,Singapore,11.500599,65.099998,.0068397522,.40000153
SG,123.1,66,Singapore,11.516693,31dec2013,2013q4,Singapore,11.507439,65.5,.0092544556,.5
SG,124.7,66,Singapore,11.523865,31mar2014,2014q1,Singapore,11.516693,66,.0071716309,0
SG,129,66.5,Singapore,11.534353,30jun2014,2014q2,Singapore,11.523865,66,.01048851,.5
SG,133.8,66.800003,Singapore,11.543399,30sep2014,2014q3,Singapore,11.534353,66.5,.0090456009,.30000305
SG,132.3,66.900002,Singapore,11.558394,31dec2014,2014q4,Singapore,11.543399,66.800003,.014995575,.099998474
SG,129.5,66.199997,Singapore,11.554218,31mar2015,2015q1,Singapore,11.558394,66.900002,-.0041761398,-.70000458
SG,133.39999,65.5,Singapore,11.56653,30jun2015,2015q2,Singapore,11.554218,66.199997,.012311935,-.69999695
SG,133,65,Singapore,11.578766,30sep2015,2015q3,Singapore,11.56653,65.5,.012235641,-.5
SG,137.7,64.699997,Singapore,11.578539,31dec2015,2015q4,Singapore,11.578766,65,-.00022697449,-.30000305
SG,137.39999,64.099998,Singapore,11.586978,31mar2016,2016q1,Singapore,11.578539,64.699997,.008439064,-.59999847
SG,139.10001,64.400002,Singapore,11.59829,30jun2016,2016q2,Singapore,11.586978,64.099998,.011312485,.30000305
SG,138.89999,64.599998,Singapore,11.608469,30sep2016,2016q3,Singapore,11.59829,64.400002,.010178566,.19999695
SG,136.89999,64.099998,Singapore,11.626344,31dec2016,2016q4,Singapore,11.608469,64.599998,.017874718,-.5
SG,134.7,63,Singapore,11.632409,31mar2017,2017q1,Singapore,11.626344,64.099998,.0060653687,-1.0999985
SG,138.39999,62.700001,Singapore,11.635446,30jun2017,2017q2,Singapore,11.632409,63,.003036499,-.29999924
SG,135.7,62.5,Singapore,11.659691,30sep2017,2017q3,Singapore,11.635446,62.700001,.024245262,-.20000076
SG,138.3,62.5,Singapore,11.670821,31dec2017,2017q4,Singapore,11.659691,62.5,.011130333,0
SG,135.39999,62,Singapore,11.677523,31mar2018,2018q1,Singapore,11.670821,62.5,.0067014694,-.5
SG,137.89999,61.099998,Singapore,11.683286,30jun2018,2018q2,Singapore,11.677523,62,.0057630539,-.90000153
SG,137.10001,59.799999,Singapore,11.691704,30sep2018,2018q3,Singapore,11.683286,61.099998,.0084180832,-1.2999992
SG,138.2,59.099998,Singapore,11.687797,31dec2018,2018q4,Singapore,11.691704,59.799999,-.0039072037,-.70000076
SG,139.8,58.099998,Singapore,11.690862,31mar2019,2019q1,Singapore,11.687797,59.099998,.0030651093,-1
SG,143.60001,57.599998,Singapore,11.697665,30jun2019,2019q2,Singapore,11.690862,58.099998,.0068035126,-.5
SG,144.2,57.299999,Singapore,11.702103,30sep2019,2019q3,Singapore,11.697665,57.599998,.0044374466,-.29999924
SG,151.10001,57.599998,Singapore,11.70267,31dec2019,2019q4,Singapore,11.702103,57.299999,.00056743622,.29999924
SG,154.3,56.599998,Singapore,11.70114,31mar2020,2020q1,Singapore,11.70267,57.599998,-.0015296936,-1
SG,160.2,58,Singapore,11.571142,30jun2020,2020q2,Singapore,11.70114,56.599998,-.12999821,1.4000015
SG,163.39999,59.5,Singapore,11.658862,30sep2020,2020q3,Singapore,11.571142,58,.087719917,1.5
SG,170.10001,60.700001,Singapore,11.697563,31dec2020,2020q4,Singapore,11.658862,59.5,.038701057,1.2000008
SG,162.8,60.400002,Singapore,11.737607,31mar2021,2021q1,Singapore,11.697563,60.700001,.040043831,-.29999924
SG,163.5,57.200001,Singapore,11.730727,30jun2021,2021q2,Singapore,11.737607,60.400002,-.0068798065,-3.2000008
SG,155.3,55.200001,Singapore,11.743098,30sep2021,2021q3,Singapore,11.730727,57.200001,.012371063,-2
SG,149,53.400002,Singapore,11.762276,31dec2021,2021q4,Singapore,11.743098,55.200001,.019177437,-1.7999992
SG,138.8,51,Singapore,11.775815,31mar2022,2022q1,Singapore,11.762276,53.400002,.013539314,-2.4000015
SG,126.5,48.799999,Singapore,11.774842,30jun2022,2022q2,Singapore,11.775815,51,-.0009727478,-2.2000008
SG,122.8,47.099998,Singapore,11.782618,30sep2022,2022q3,Singapore,11.774842,48.799999,.0077753067,-1.7000008
SG,123.1,45.5,Singapore,11.783289,31dec2022,2022q4,Singapore,11.782618,47.099998,.00067138672,-1.5999985
SG,119.5,45.299999,Singapore,11.779767,31mar2023,2023q1,Singapore,11.783289,45.5,-.0035219193,-.20000076
SG,129.7,46,Singapore,11.780342,30jun2023,2023q2,Singapore,11.779767,45.299999,.00057506561,.70000076
SG,128.2,46.400002,Singapore,11.793894,30sep2023,2023q3,Singapore,11.780342,46,.013551712,.40000153
ZA,36.5,43.400002,South Africa,13.797748,30jun2008,2008q2,South Africa,13.785613,44.400002,.012134552,-1
ZA,36.700001,42.599998,South Africa,13.800135,30sep2008,2008q3,South Africa,13.797748,43.400002,.0023870468,-.80000305
ZA,36.799999,41.799999,South Africa,13.794426,31dec2008,2008q4,South Africa,13.800135,42.599998,-.0057086945,-.79999924
ZA,37,41.5,South Africa,13.778748,31mar2009,2009q1,South Africa,13.794426,41.799999,-.015678406,-.29999924
ZA,35.299999,40.900002,South Africa,13.77531,30jun2009,2009q2,South Africa,13.778748,41.5,-.0034379959,-.59999847
ZA,34.5,40.900002,South Africa,13.777626,30sep2009,2009q3,South Africa,13.77531,40.900002,.0023164749,0
ZA,34.900002,40.900002,South Africa,13.784274,31dec2009,2009q4,South Africa,13.777626,40.900002,.0066480637,0
ZA,34.299999,40.700001,South Africa,13.795874,31mar2010,2010q1,South Africa,13.784274,40.900002,.011599541,-.20000076
ZA,34.099998,40.200001,South Africa,13.804233,30jun2010,2010q2,South Africa,13.795874,40.700001,.0083589554,-.5
ZA,34.099998,40.5,South Africa,13.813096,30sep2010,2010q3,South Africa,13.804233,40.200001,.0088634491,.29999924
ZA,32.900002,40,South Africa,13.822361,31dec2010,2010q4,South Africa,13.813096,40.5,.009264946,-.5
ZA,32.200001,39.900002,South Africa,13.83216,31mar2011,2011q1,South Africa,13.822361,40,.0097990036,-.099998474
ZA,32.099998,39.299999,South Africa,13.837742,30jun2011,2011q2,South Africa,13.83216,39.900002,.0055818558,-.60000229
ZA,31.700001,38.599998,South Africa,13.84187,30sep2011,2011q3,South Africa,13.837742,39.299999,.0041284561,-.70000076
ZA,31.799999,38.5,South Africa,13.848688,31dec2011,2011q4,South Africa,13.84187,38.599998,.0068178177,-.099998474
ZA,32.400002,38.799999,South Africa,13.854341,31mar2012,2012q1,South Africa,13.848688,38.5,.0056524277,.29999924
ZA,32.099998,38.900002,South Africa,13.862654,30jun2012,2012q2,South Africa,13.854341,38.799999,.008313179,.10000229
ZA,32.900002,39.099998,South Africa,13.866711,30sep2012,2012q3,South Africa,13.862654,38.900002,.0040569305,.19999695
ZA,32.900002,39.799999,South Africa,13.871469,31dec2012,2012q4,South Africa,13.866711,39.099998,.0047578812,.70000076
ZA,33.5,39.799999,South Africa,13.879199,31mar2013,2013q1,South Africa,13.871469,39.799999,.007730484,0
ZA,34.099998,39.5,South Africa,13.886447,30jun2013,2013q2,South Africa,13.879199,39.799999,.0072479248,-.29999924
ZA,34.299999,39.200001,South Africa,13.89118,30sep2013,2013q3,South Africa,13.886447,39.5,.0047330856,-.29999924
ZA,34.599998,38.900002,South Africa,13.896549,31dec2013,2013q4,South Africa,13.89118,39.200001,.0053691864,-.29999924
ZA,35.099998,39.099998,South Africa,13.895168,31mar2014,2014q1,South Africa,13.896549,38.900002,-.0013809204,.19999695
ZA,35.200001,38.900002,South Africa,13.899108,30jun2014,2014q2,South Africa,13.895168,39.099998,.0039396286,-.19999695
ZA,35.799999,38.5,South Africa,13.903902,30sep2014,2014q3,South Africa,13.899108,38.900002,.0047941208,-.40000153
ZA,34.900002,38.400002,South Africa,13.911362,31dec2014,2014q4,South Africa,13.903902,38.5,.0074596405,-.099998474
ZA,36.200001,38.099998,South Africa,13.918559,31mar2015,2015q1,South Africa,13.911362,38.400002,.0071973801,-.30000305
ZA,36.099998,37.799999,South Africa,13.910081,30jun2015,2015q2,South Africa,13.918559,38.099998,-.0084781647,-.29999924
ZA,36.599998,37.599998,South Africa,13.914575,30sep2015,2015q3,South Africa,13.910081,37.799999,.0044937134,-.20000076
ZA,38.099998,37.700001,South Africa,13.9189,31dec2015,2015q4,South Africa,13.914575,37.599998,.0043258667,.10000229
ZA,39,37.599998,South Africa,13.921286,31mar2016,2016q1,South Africa,13.9189,37.700001,.0023851395,-.10000229
ZA,38.400002,36.299999,South Africa,13.922248,30jun2016,2016q2,South Africa,13.921286,37.599998,.00096225739,-1.2999992
ZA,38.799999,35.799999,South Africa,13.922126,30sep2016,2016q3,South Africa,13.922248,36.299999,-.00012207031,-.5
ZA,38.5,35.5,South Africa,13.922975,31dec2016,2016q4,South Africa,13.922126,35.799999,.00084877014,-.29999924
ZA,39.299999,35.200001,South Africa,13.927685,31mar2017,2017q1,South Africa,13.922975,35.5,.0047101974,-.29999924
ZA,38.299999,35,South Africa,13.933123,30jun2017,2017q2,South Africa,13.927685,35.200001,.005437851,-.20000076
ZA,38.900002,34.700001,South Africa,13.93496,30sep2017,2017q3,South Africa,13.933123,35,.0018377304,-.29999924
ZA,38.099998,34.700001,South Africa,13.938886,31dec2017,2017q4,South Africa,13.93496,34.700001,.0039253235,0
ZA,38.400002,34.799999,South Africa,13.944162,31mar2018,2018q1,South Africa,13.938886,34.700001,.00527668,.099998474
ZA,38.099998,34.700001,South Africa,13.941673,30jun2018,2018q2,South Africa,13.944162,34.799999,-.00248909,-.099998474
ZA,38.400002,34.5,South Africa,13.953896,30sep2018,2018q3,South Africa,13.941673,34.700001,.01222229,-.20000076
ZA,37.299999,34.700001,South Africa,13.956667,31dec2018,2018q4,South Africa,13.953896,34.5,.0027713776,.20000076
ZA,39.099998,34.900002,South Africa,13.947894,31mar2019,2019q1,South Africa,13.956667,34.700001,-.00877285,.20000076
ZA,38,34.900002,South Africa,13.952406,30jun2019,2019q2,South Africa,13.947894,34.900002,.0045118332,0
ZA,38.799999,34.900002,South Africa,13.953457,30sep2019,2019q3,South Africa,13.952406,34.900002,.0010509491,0
ZA,37.400002,35.099998,South Africa,13.953094,31dec2019,2019q4,South Africa,13.953457,34.900002,-.00036239624,.19999695
ZA,39.400002,35.200001,South Africa,13.952692,31mar2020,2020q1,South Africa,13.953094,35.099998,-.00040245056,.10000229
ZA,39.599998,35.599998,South Africa,13.768258,30jun2020,2020q2,South Africa,13.952692,35.200001,-.18443394,.39999771
ZA,37.799999,36.099998,South Africa,13.897146,30sep2020,2020q3,South Africa,13.768258,35.599998,.12888813,.5
ZA,36.700001,36.599998,South Africa,13.92433,31dec2020,2020q4,South Africa,13.897146,36.099998,.027183533,.5
ZA,36.400002,36.700001,South Africa,13.930287,31mar2021,2021q1,South Africa,13.92433,36.599998,.0059576035,.10000229
ZA,33.299999,34.900002,South Africa,13.944538,30jun2021,2021q2,South Africa,13.930287,36.700001,.014250755,-1.7999992
ZA,33.400002,34.299999,South Africa,13.92737,30sep2021,2021q3,South Africa,13.944538,34.900002,-.017168045,-.60000229
ZA,31.9,34.099998,South Africa,13.9433,31dec2021,2021q4,South Africa,13.92737,34.299999,.015930176,-.20000076
ZA,32,34.099998,South Africa,13.95625,31mar2022,2022q1,South Africa,13.9433,34.099998,.012949944,0
ZA,32.099998,34.099998,South Africa,13.946829,30jun2022,2022q2,South Africa,13.95625,34.099998,-.0094213486,0
ZA,33,34,South Africa,13.966119,30sep2022,2022q3,South Africa,13.946829,34.099998,.01928997,-.099998474
ZA,33,34.299999,South Africa,13.952053,31dec2022,2022q4,South Africa,13.966119,34,-.014065742,.29999924
ZA,33.299999,34.400002,South Africa,13.958337,31mar2023,2023q1,South Africa,13.952053,34.299999,.0062837601,.10000229
ZA,31.799999,34.400002,South Africa,13.965212,30jun2023,2023q2,South Africa,13.958337,34.400002,.0068750381,0
ZA,32.5,34.299999,South Africa,13.961082,30sep2023,2023q3,South Africa,13.965212,34.400002,-.0041294098,-.10000229
ES,128.60001,82.800003,Spain,12.546027,30jun2008,2008q2,Spain,12.545674,81.800003,.0003528595,1
ES,130.2,82.300003,Spain,12.543908,30sep2008,2008q3,Spain,12.546027,82.800003,-.0021190643,-.5
ES,131.60001,82.599998,Spain,12.528279,31dec2008,2008q4,Spain,12.543908,82.300003,-.015628815,.29999542
ES,134.2,82.5,Spain,12.501173,31mar2009,2009q1,Spain,12.528279,82.599998,-.027106285,-.099998474
ES,135.3,84,Spain,12.501829,30jun2009,2009q2,Spain,12.501173,82.5,.00065612793,1.5
ES,137,84.300003,Spain,12.503798,30sep2009,2009q3,Spain,12.501829,84,.0019683838,.30000305
ES,137.8,85,Spain,12.503555,31dec2009,2009q4,Spain,12.503798,84.300003,-.00024223328,.69999695
ES,139.10001,84.699997,Spain,12.502662,31mar2010,2010q1,Spain,12.503555,85,-.00089359283,-.30000305
ES,141,85.800003,Spain,12.503896,30jun2010,2010q2,Spain,12.502662,84.699997,.0012340546,1.1000061
ES,140.7,84.5,Spain,12.503264,30sep2010,2010q3,Spain,12.503896,85.800003,-.0006313324,-1.3000031
ES,139.60001,84.400002,Spain,12.504298,31dec2010,2010q4,Spain,12.503264,84.5,.001033783,-.099998474
ES,138.3,83.400002,Spain,12.50351,31mar2011,2011q1,Spain,12.504298,84.400002,-.00078773499,-1
ES,138.2,83.5,Spain,12.500919,30jun2011,2011q2,Spain,12.50351,83.400002,-.0025911331,.099998474
ES,137.8,82.599998,Spain,12.4948,30sep2011,2011q3,Spain,12.500919,83.5,-.0061197281,-.90000153
ES,137.10001,82.5,Spain,12.48915,31dec2011,2011q4,Spain,12.4948,82.599998,-.0056495667,-.099998474
ES,138.2,81.900002,Spain,12.479696,31mar2012,2012q1,Spain,12.48915,82.5,-.0094537735,-.59999847
ES,138.10001,82.199997,Spain,12.469955,30jun2012,2012q2,Spain,12.479696,81.900002,-.0097408295,.29999542
ES,137.7,81.5,Spain,12.465352,30sep2012,2012q3,Spain,12.469955,82.199997,-.0046033859,-.69999695
ES,130,81.5,Spain,12.457026,31dec2012,2012q4,Spain,12.465352,81.5,-.0083265305,0
ES,127.6,80.5,Spain,12.454274,31mar2013,2013q1,Spain,12.457026,81.5,-.0027513504,-1
ES,126.1,80.300003,Spain,12.45325,30jun2013,2013q2,Spain,12.454274,80.5,-.0010242462,-.19999695
ES,125.4,78.900002,Spain,12.452616,30sep2013,2013q3,Spain,12.45325,80.300003,-.00063419342,-1.4000015
ES,124.3,77.699997,Spain,12.454517,31dec2013,2013q4,Spain,12.452616,78.900002,.0019016266,-1.2000046
ES,121.9,76.5,Spain,12.458291,31mar2014,2014q1,Spain,12.454517,77.699997,.0037736893,-1.1999969
ES,120.9,76.300003,Spain,12.463675,30jun2014,2014q2,Spain,12.458291,76.5,.0053844452,-.19999695
ES,120,74.699997,Spain,12.471641,30sep2014,2014q3,Spain,12.463675,76.300003,.0079650879,-1.6000061
ES,116.4,73.400002,Spain,12.481264,31dec2014,2014q4,Spain,12.471641,74.699997,.0096235275,-1.2999954
ES,117.2,71.900002,Spain,12.493362,31mar2015,2015q1,Spain,12.481264,73.400002,.012098312,-1.5
ES,113.6,71.300003,Spain,12.504498,30jun2015,2015q2,Spain,12.493362,71.900002,.011136055,-.59999847
ES,111.9,69.300003,Spain,12.513628,30sep2015,2015q3,Spain,12.504498,71.300003,.0091295242,-2
ES,109.8,68,Spain,12.522521,31dec2015,2015q4,Spain,12.513628,69.300003,.008893013,-1.3000031
ES,107.4,66.800003,Spain,12.529441,31mar2016,2016q1,Spain,12.522521,68,.0069198608,-1.1999969
ES,107.1,66.800003,Spain,12.532745,30jun2016,2016q2,Spain,12.529441,66.800003,.0033044815,0
ES,105.9,65.300003,Spain,12.54062,30sep2016,2016q3,Spain,12.532745,66.800003,.0078744888,-1.5
ES,104.7,64.5,Spain,12.546286,31dec2016,2016q4,Spain,12.54062,65.300003,.0056657791,-.80000305
ES,104.7,63.5,Spain,12.553341,31mar2017,2017q1,Spain,12.546286,64.5,.0070552826,-1
ES,103.1,63.400002,Spain,12.563745,30jun2017,2017q2,Spain,12.553341,63.5,.010404587,-.099998474
ES,101.3,61.900002,Spain,12.57004,30sep2017,2017q3,Spain,12.563745,63.400002,.0062942505,-1.5
ES,98.699997,61.099998,Spain,12.576112,31dec2017,2017q4,Spain,12.57004,61.900002,.0060720444,-.80000305
ES,97.599998,60.5,Spain,12.580377,31mar2018,2018q1,Spain,12.576112,61.099998,.0042648315,-.59999847
ES,97.699997,60.700001,Spain,12.586877,30jun2018,2018q2,Spain,12.580377,60.5,.0065002441,.20000076
ES,97.099998,59.599998,Spain,12.592444,30sep2018,2018q3,Spain,12.586877,60.700001,.0055675507,-1.1000023
ES,95.099998,58.900002,Spain,12.59828,31dec2018,2018q4,Spain,12.592444,59.599998,.0058355331,-.69999695
ES,95.900002,58.200001,Spain,12.604393,31mar2019,2019q1,Spain,12.59828,58.900002,.0061130524,-.70000076
ES,94.5,58.5,Spain,12.607273,30jun2019,2019q2,Spain,12.604393,58.200001,.0028800964,.29999924
ES,94.900002,57.299999,Spain,12.609186,30sep2019,2019q3,Spain,12.607273,58.5,.0019130707,-1.2000008
